task_id,status,confidence,review_reason,person_id,image_id,split,redacted_image_uri,family,category,occasion,formality,aesthetic_tags,color_mood,layering,fit,silhouette,color_family,pattern,style_item_id
auto_style_002501,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_bc47bce82abe,p_bc47bce82abe_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_bc47bce82abe_02.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,pink,solid,style_top|tank|casual|unknown|pink|casual_basic
auto_style_002502,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_deb0d028c976,p_deb0d028c976_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_deb0d028c976_05.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002503,auto_labeled,0.95,fit_unknown,p_54b35df57f95,p_54b35df57f95_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_54b35df57f95_04.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,unknown,tailored,multi,solid,style_outerwear|coat|casual|unknown|multi|casual_basic
auto_style_002504,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_341451362e58,p_341451362e58_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_341451362e58_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,colorful,single_layer,unknown,unknown,multi,solid,style_dress_jumpsuit|midi_dress|casual|unknown|multi|classic+romantic
auto_style_002505,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_2bc0274ad628,p_2bc0274ad628_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_2bc0274ad628_05.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_002506,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_fb3d98bc99da,p_fb3d98bc99da_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_fb3d98bc99da_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,yellow,solid,style_top|tank|casual|unknown|yellow|casual_basic
auto_style_002507,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9fc07204fcdf,p_9fc07204fcdf_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fc07204fcdf_06.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,black,solid,style_top|blouse|casual|unknown|black|classic+minimal
auto_style_002508,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_e6299cb97c15,p_e6299cb97c15_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_e6299cb97c15_06.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,black,solid,style_top|tank|casual|unknown|black|casual_basic
auto_style_002509,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_973332bc1b8b,p_973332bc1b8b_10,train,redacted/deepfashion_with_masks_balanced_10_20/p_973332bc1b8b_10.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002510,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_1c3016da215c,p_1c3016da215c_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_1c3016da215c_06.jpg,top,sweater,casual,casual,casual_basic|soft,neutral,single_layer,unknown,unknown,black,solid,style_top|sweater|casual|unknown|black|casual_basic+soft
auto_style_002511,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_f7e9a4e8becc,p_f7e9a4e8becc_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_f7e9a4e8becc_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,blue,solid,style_top|tank|casual|unknown|blue|casual_basic
auto_style_002512,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_41ac682ff23d,p_41ac682ff23d_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_41ac682ff23d_03.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_002513,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_77edb2aba06f,p_77edb2aba06f_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_77edb2aba06f_14.jpg,top,sweater,casual,casual,casual_basic|soft,neutral,single_layer,unknown,unknown,gray,solid,style_top|sweater|casual|unknown|gray|casual_basic+soft
auto_style_002514,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_9978c1992721,p_9978c1992721_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_9978c1992721_09.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,black,solid,style_top|blouse|casual|unknown|black|classic+minimal
auto_style_002515,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_78b56ccbebc4,p_78b56ccbebc4_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_78b56ccbebc4_05.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,white,solid,style_top|blouse|casual|unknown|white|classic+minimal
auto_style_002516,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_65d6697a2e14,p_65d6697a2e14_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_65d6697a2e14_03.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002517,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_43de318ef79d,p_43de318ef79d_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_43de318ef79d_03.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,blue,solid,style_dress_jumpsuit|midi_dress|casual|unknown|blue|classic+romantic
auto_style_002518,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cc423ec2b108,p_cc423ec2b108_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_cc423ec2b108_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002519,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_dc1124d71733,p_dc1124d71733_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_dc1124d71733_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002520,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_2f1307304704,p_2f1307304704_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_2f1307304704_03.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_bottom|shorts|casual|unknown|multi|casual_basic
auto_style_002521,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_645e6607f0dc,p_645e6607f0dc_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_645e6607f0dc_08.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,blue,solid,style_top|tank|casual|unknown|blue|casual_basic
auto_style_002522,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_34c900544e13,p_34c900544e13_01,train,redacted/deepfashion_with_masks_balanced_10_20/p_34c900544e13_01.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_002523,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7434e098f527,p_7434e098f527_14,train,redacted/deepfashion_with_masks_balanced_10_20/p_7434e098f527_14.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_002524,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_42bcc8c64308,p_42bcc8c64308_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_42bcc8c64308_04.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002525,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_4f75b64cbe8d,p_4f75b64cbe8d_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_4f75b64cbe8d_03.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,pink,solid,style_top|blouse|casual|unknown|pink|classic+minimal
auto_style_002526,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_70472ce8e716,p_70472ce8e716_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_70472ce8e716_07.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002527,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_de44c1e19c6f,p_de44c1e19c6f_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_de44c1e19c6f_06.jpg,top,sweater,casual,casual,casual_basic|soft,colorful,single_layer,unknown,unknown,multi,solid,style_top|sweater|casual|unknown|multi|casual_basic+soft
auto_style_002528,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_b2fd9fe79203,p_b2fd9fe79203_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_b2fd9fe79203_02.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,solid,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
auto_style_002529,auto_labeled,0.95,fit_unknown,p_7f497448f14b,p_7f497448f14b_08,train,redacted/deepfashion_with_masks_balanced_10_20/p_7f497448f14b_08.jpg,outerwear,coat,casual,casual,casual_basic,neutral,light_layering,unknown,tailored,white,solid,style_outerwear|coat|casual|unknown|white|casual_basic
auto_style_002530,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_7ff0e64db9b8,p_7ff0e64db9b8_20,train,redacted/deepfashion_with_masks_balanced_10_20/p_7ff0e64db9b8_20.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002531,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_c28eca4a85d8,p_c28eca4a85d8_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_c28eca4a85d8_05.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002532,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_4f75b64cbe8d,p_4f75b64cbe8d_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_4f75b64cbe8d_04.jpg,top,blouse,casual,casual,classic|minimal,neutral,single_layer,unknown,unknown,white,solid,style_top|blouse|casual|unknown|white|classic+minimal
auto_style_002533,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_9243d590d3da,p_9243d590d3da_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_9243d590d3da_06.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002534,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_df8611608fc0,p_df8611608fc0_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_df8611608fc0_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,neutral,single_layer,unknown,unknown,black,solid,style_dress_jumpsuit|midi_dress|casual|unknown|black|classic+romantic
auto_style_002535,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3c3721b3c0e7,p_3c3721b3c0e7_19,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c3721b3c0e7_19.jpg,top,tank,casual,casual,casual_basic,neutral,single_layer,unknown,unknown,beige,solid,style_top|tank|casual|unknown|beige|casual_basic
auto_style_002536,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_3c6c5f66e44f,p_3c6c5f66e44f_09,train,redacted/deepfashion_with_masks_balanced_10_20/p_3c6c5f66e44f_09.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,pink,solid,style_top|sweater|casual|unknown|pink|casual_basic+soft
auto_style_002537,auto_labeled,0.95,fit_unknown,p_fb90a1895e0d,p_fb90a1895e0d_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_fb90a1895e0d_05.jpg,outerwear,coat,casual,casual,casual_basic,colorful,light_layering,unknown,tailored,multi,solid,style_outerwear|coat|casual|unknown|multi|casual_basic
auto_style_002538,auto_labeled,0.95,fit_unknown,p_3f590494476a,p_3f590494476a_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_3f590494476a_03.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,unknown,a_line,multi,solid,style_bottom|skirt|casual|unknown|multi|casual_basic
auto_style_002539,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_d5b620c7759e,p_d5b620c7759e_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_d5b620c7759e_06.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002540,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_18d64ba2ff31,p_18d64ba2ff31_03,train,redacted/deepfashion_with_masks_balanced_10_20/p_18d64ba2ff31_03.jpg,top,sweater,casual,casual,casual_basic|soft,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|sweater|casual|unknown|unknown|casual_basic+soft
auto_style_002541,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0b7eae38f22d,p_0b7eae38f22d_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_0b7eae38f22d_06.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_002542,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_cd235380485b,p_cd235380485b_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_cd235380485b_05.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002543,auto_labeled,0.95,fit_unknown,p_9fbebd3b1ff8,p_9fbebd3b1ff8_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_9fbebd3b1ff8_04.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,unknown,a_line,multi,solid,style_bottom|skirt|casual|unknown|multi|casual_basic
auto_style_002544,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_8c2004dd7ede,p_8c2004dd7ede_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_8c2004dd7ede_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,metallic,solid,style_dress_jumpsuit|midi_dress|casual|unknown|metallic|classic+romantic
auto_style_002545,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_aed2477f19f5,p_aed2477f19f5_12,train,redacted/deepfashion_with_masks_balanced_10_20/p_aed2477f19f5_12.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002546,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_2f1307304704,p_2f1307304704_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_2f1307304704_04.jpg,bottom,shorts,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_bottom|shorts|casual|unknown|multi|casual_basic
auto_style_002547,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_8250612d3097,p_8250612d3097_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_8250612d3097_07.jpg,top,sweater,casual,casual,casual_basic|soft,neutral,single_layer,unknown,unknown,black,plaid,style_top|sweater|casual|unknown|black|casual_basic+soft
auto_style_002548,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_2bc0274ad628,p_2bc0274ad628_06,train,redacted/deepfashion_with_masks_balanced_10_20/p_2bc0274ad628_06.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_002549,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_0fa99782d280,p_0fa99782d280_05,train,redacted/deepfashion_with_masks_balanced_10_20/p_0fa99782d280_05.jpg,top,blouse,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_top|blouse|casual|unknown|multi|classic+minimal
auto_style_002550,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_45476f7325fd,p_45476f7325fd_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_45476f7325fd_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,stripe,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002551,auto_labeled,0.95,fit_unknown,p_3f590494476a,p_3f590494476a_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_3f590494476a_04.jpg,bottom,skirt,casual,casual,casual_basic,colorful,single_layer,unknown,a_line,multi,solid,style_bottom|skirt|casual|unknown|multi|casual_basic
auto_style_002552,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_f09f91955808,p_f09f91955808_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_f09f91955808_04.jpg,top,tank,casual,casual,casual_basic,unknown,single_layer,unknown,unknown,unknown,solid,style_top|tank|casual|unknown|unknown|casual_basic
auto_style_002553,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_b14e071f7c80,p_b14e071f7c80_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_b14e071f7c80_02.jpg,top,sweater,casual,casual,casual_basic|soft,neutral,single_layer,unknown,unknown,black,solid,style_top|sweater|casual|unknown|black|casual_basic+soft
auto_style_002554,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_90910bf7cae1,p_90910bf7cae1_02,train,redacted/deepfashion_with_masks_balanced_10_20/p_90910bf7cae1_02.jpg,top,blouse,casual,casual,classic|minimal,unknown,single_layer,unknown,unknown,yellow,solid,style_top|blouse|casual|unknown|yellow|classic+minimal
auto_style_002555,auto_labeled,0.87,fit_unknown|silhouette_unknown,p_6cbaf402583a,p_6cbaf402583a_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_6cbaf402583a_04.jpg,bottom,trousers,casual,casual,classic|minimal,colorful,single_layer,unknown,unknown,multi,solid,style_bottom|trousers|casual|unknown|multi|classic+minimal
auto_style_002556,auto_labeled,0.9,fit_unknown|silhouette_unknown,p_3338c117a6a6,p_3338c117a6a6_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_3338c117a6a6_07.jpg,top,tank,casual,casual,casual_basic,colorful,single_layer,unknown,unknown,multi,solid,style_top|tank|casual|unknown|multi|casual_basic
auto_style_002557,auto_labeled,0.77,color_mood_unknown|fit_unknown|silhouette_unknown,p_66d9b6554251,p_66d9b6554251_04,train,redacted/deepfashion_with_masks_balanced_10_20/p_66d9b6554251_04.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,blue,solid,style_dress_jumpsuit|midi_dress|casual|unknown|blue|classic+romantic
auto_style_002558,needs_review,0.69,color_mood_unknown|fit_unknown|silhouette_unknown|color_family_unknown,p_2a4f88be6138,p_2a4f88be6138_07,train,redacted/deepfashion_with_masks_balanced_10_20/p_2a4f88be6138_07.jpg,dress_jumpsuit,midi_dress,casual,casual,classic|romantic,unknown,single_layer,unknown,unknown,unknown,stripe,style_dress_jumpsuit|midi_dress|casual|unknown|unknown|classic+romantic
