person_id,image_id,slot,collection_status,consent_status,redaction_status,label_status
p_004620,p_004620_02,2,pending,pending,pending,pending
p_004620,p_004620_03,3,pending,pending,pending,pending
p_004620,p_004620_04,4,pending,pending,pending,pending
p_004620,p_004620_05,5,pending,pending,pending,pending
p_004620,p_004620_06,6,pending,pending,pending,pending
p_004620,p_004620_07,7,pending,pending,pending,pending
p_004620,p_004620_08,8,pending,pending,pending,pending
p_004620,p_004620_09,9,pending,pending,pending,pending
p_004620,p_004620_10,10,pending,pending,pending,pending
p_004621,p_004621_01,1,pending,pending,pending,pending
p_004621,p_004621_02,2,pending,pending,pending,pending
p_004621,p_004621_03,3,pending,pending,pending,pending
p_004621,p_004621_04,4,pending,pending,pending,pending
p_004621,p_004621_05,5,pending,pending,pending,pending
p_004621,p_004621_06,6,pending,pending,pending,pending
p_004621,p_004621_07,7,pending,pending,pending,pending
p_004621,p_004621_08,8,pending,pending,pending,pending
p_004621,p_004621_09,9,pending,pending,pending,pending
p_004621,p_004621_10,10,pending,pending,pending,pending
p_004622,p_004622_01,1,pending,pending,pending,pending
p_004622,p_004622_02,2,pending,pending,pending,pending
p_004622,p_004622_03,3,pending,pending,pending,pending
p_004622,p_004622_04,4,pending,pending,pending,pending
p_004622,p_004622_05,5,pending,pending,pending,pending
p_004622,p_004622_06,6,pending,pending,pending,pending
p_004622,p_004622_07,7,pending,pending,pending,pending
p_004622,p_004622_08,8,pending,pending,pending,pending
p_004622,p_004622_09,9,pending,pending,pending,pending
p_004622,p_004622_10,10,pending,pending,pending,pending
p_004623,p_004623_01,1,pending,pending,pending,pending
p_004623,p_004623_02,2,pending,pending,pending,pending
p_004623,p_004623_03,3,pending,pending,pending,pending
p_004623,p_004623_04,4,pending,pending,pending,pending
p_004623,p_004623_05,5,pending,pending,pending,pending
p_004623,p_004623_06,6,pending,pending,pending,pending
p_004623,p_004623_07,7,pending,pending,pending,pending
p_004623,p_004623_08,8,pending,pending,pending,pending
p_004623,p_004623_09,9,pending,pending,pending,pending
p_004623,p_004623_10,10,pending,pending,pending,pending
p_004624,p_004624_01,1,pending,pending,pending,pending
p_004624,p_004624_02,2,pending,pending,pending,pending
p_004624,p_004624_03,3,pending,pending,pending,pending
p_004624,p_004624_04,4,pending,pending,pending,pending
p_004624,p_004624_05,5,pending,pending,pending,pending
p_004624,p_004624_06,6,pending,pending,pending,pending
p_004624,p_004624_07,7,pending,pending,pending,pending
p_004624,p_004624_08,8,pending,pending,pending,pending
p_004624,p_004624_09,9,pending,pending,pending,pending
p_004624,p_004624_10,10,pending,pending,pending,pending
p_004625,p_004625_01,1,pending,pending,pending,pending
p_004625,p_004625_02,2,pending,pending,pending,pending
p_004625,p_004625_03,3,pending,pending,pending,pending
p_004625,p_004625_04,4,pending,pending,pending,pending
p_004625,p_004625_05,5,pending,pending,pending,pending
p_004625,p_004625_06,6,pending,pending,pending,pending
p_004625,p_004625_07,7,pending,pending,pending,pending
p_004625,p_004625_08,8,pending,pending,pending,pending
p_004625,p_004625_09,9,pending,pending,pending,pending
p_004625,p_004625_10,10,pending,pending,pending,pending
p_004626,p_004626_01,1,pending,pending,pending,pending
p_004626,p_004626_02,2,pending,pending,pending,pending
p_004626,p_004626_03,3,pending,pending,pending,pending
p_004626,p_004626_04,4,pending,pending,pending,pending
p_004626,p_004626_05,5,pending,pending,pending,pending
p_004626,p_004626_06,6,pending,pending,pending,pending
p_004626,p_004626_07,7,pending,pending,pending,pending
p_004626,p_004626_08,8,pending,pending,pending,pending
p_004626,p_004626_09,9,pending,pending,pending,pending
p_004626,p_004626_10,10,pending,pending,pending,pending
p_004627,p_004627_01,1,pending,pending,pending,pending
p_004627,p_004627_02,2,pending,pending,pending,pending
p_004627,p_004627_03,3,pending,pending,pending,pending
p_004627,p_004627_04,4,pending,pending,pending,pending
p_004627,p_004627_05,5,pending,pending,pending,pending
p_004627,p_004627_06,6,pending,pending,pending,pending
p_004627,p_004627_07,7,pending,pending,pending,pending
p_004627,p_004627_08,8,pending,pending,pending,pending
p_004627,p_004627_09,9,pending,pending,pending,pending
p_004627,p_004627_10,10,pending,pending,pending,pending
p_004628,p_004628_01,1,pending,pending,pending,pending
p_004628,p_004628_02,2,pending,pending,pending,pending
p_004628,p_004628_03,3,pending,pending,pending,pending
p_004628,p_004628_04,4,pending,pending,pending,pending
p_004628,p_004628_05,5,pending,pending,pending,pending
p_004628,p_004628_06,6,pending,pending,pending,pending
p_004628,p_004628_07,7,pending,pending,pending,pending
p_004628,p_004628_08,8,pending,pending,pending,pending
p_004628,p_004628_09,9,pending,pending,pending,pending
p_004628,p_004628_10,10,pending,pending,pending,pending
p_004629,p_004629_01,1,pending,pending,pending,pending
p_004629,p_004629_02,2,pending,pending,pending,pending
p_004629,p_004629_03,3,pending,pending,pending,pending
p_004629,p_004629_04,4,pending,pending,pending,pending
p_004629,p_004629_05,5,pending,pending,pending,pending
p_004629,p_004629_06,6,pending,pending,pending,pending
p_004629,p_004629_07,7,pending,pending,pending,pending
p_004629,p_004629_08,8,pending,pending,pending,pending
p_004629,p_004629_09,9,pending,pending,pending,pending
p_004629,p_004629_10,10,pending,pending,pending,pending
p_004630,p_004630_01,1,pending,pending,pending,pending
p_004630,p_004630_02,2,pending,pending,pending,pending
p_004630,p_004630_03,3,pending,pending,pending,pending
p_004630,p_004630_04,4,pending,pending,pending,pending
p_004630,p_004630_05,5,pending,pending,pending,pending
p_004630,p_004630_06,6,pending,pending,pending,pending
p_004630,p_004630_07,7,pending,pending,pending,pending
p_004630,p_004630_08,8,pending,pending,pending,pending
p_004630,p_004630_09,9,pending,pending,pending,pending
p_004630,p_004630_10,10,pending,pending,pending,pending
p_004631,p_004631_01,1,pending,pending,pending,pending
p_004631,p_004631_02,2,pending,pending,pending,pending
p_004631,p_004631_03,3,pending,pending,pending,pending
p_004631,p_004631_04,4,pending,pending,pending,pending
p_004631,p_004631_05,5,pending,pending,pending,pending
p_004631,p_004631_06,6,pending,pending,pending,pending
p_004631,p_004631_07,7,pending,pending,pending,pending
p_004631,p_004631_08,8,pending,pending,pending,pending
p_004631,p_004631_09,9,pending,pending,pending,pending
p_004631,p_004631_10,10,pending,pending,pending,pending
p_004632,p_004632_01,1,pending,pending,pending,pending
p_004632,p_004632_02,2,pending,pending,pending,pending
p_004632,p_004632_03,3,pending,pending,pending,pending
p_004632,p_004632_04,4,pending,pending,pending,pending
p_004632,p_004632_05,5,pending,pending,pending,pending
p_004632,p_004632_06,6,pending,pending,pending,pending
p_004632,p_004632_07,7,pending,pending,pending,pending
p_004632,p_004632_08,8,pending,pending,pending,pending
p_004632,p_004632_09,9,pending,pending,pending,pending
p_004632,p_004632_10,10,pending,pending,pending,pending
p_004633,p_004633_01,1,pending,pending,pending,pending
p_004633,p_004633_02,2,pending,pending,pending,pending
p_004633,p_004633_03,3,pending,pending,pending,pending
p_004633,p_004633_04,4,pending,pending,pending,pending
p_004633,p_004633_05,5,pending,pending,pending,pending
p_004633,p_004633_06,6,pending,pending,pending,pending
p_004633,p_004633_07,7,pending,pending,pending,pending
p_004633,p_004633_08,8,pending,pending,pending,pending
p_004633,p_004633_09,9,pending,pending,pending,pending
p_004633,p_004633_10,10,pending,pending,pending,pending
p_004634,p_004634_01,1,pending,pending,pending,pending
p_004634,p_004634_02,2,pending,pending,pending,pending
p_004634,p_004634_03,3,pending,pending,pending,pending
p_004634,p_004634_04,4,pending,pending,pending,pending
p_004634,p_004634_05,5,pending,pending,pending,pending
p_004634,p_004634_06,6,pending,pending,pending,pending
p_004634,p_004634_07,7,pending,pending,pending,pending
p_004634,p_004634_08,8,pending,pending,pending,pending
p_004634,p_004634_09,9,pending,pending,pending,pending
p_004634,p_004634_10,10,pending,pending,pending,pending
p_004635,p_004635_01,1,pending,pending,pending,pending
p_004635,p_004635_02,2,pending,pending,pending,pending
p_004635,p_004635_03,3,pending,pending,pending,pending
p_004635,p_004635_04,4,pending,pending,pending,pending
p_004635,p_004635_05,5,pending,pending,pending,pending
p_004635,p_004635_06,6,pending,pending,pending,pending
p_004635,p_004635_07,7,pending,pending,pending,pending
p_004635,p_004635_08,8,pending,pending,pending,pending
p_004635,p_004635_09,9,pending,pending,pending,pending
p_004635,p_004635_10,10,pending,pending,pending,pending
p_004636,p_004636_01,1,pending,pending,pending,pending
p_004636,p_004636_02,2,pending,pending,pending,pending
p_004636,p_004636_03,3,pending,pending,pending,pending
p_004636,p_004636_04,4,pending,pending,pending,pending
p_004636,p_004636_05,5,pending,pending,pending,pending
p_004636,p_004636_06,6,pending,pending,pending,pending
p_004636,p_004636_07,7,pending,pending,pending,pending
p_004636,p_004636_08,8,pending,pending,pending,pending
p_004636,p_004636_09,9,pending,pending,pending,pending
p_004636,p_004636_10,10,pending,pending,pending,pending
p_004637,p_004637_01,1,pending,pending,pending,pending
p_004637,p_004637_02,2,pending,pending,pending,pending
p_004637,p_004637_03,3,pending,pending,pending,pending
p_004637,p_004637_04,4,pending,pending,pending,pending
p_004637,p_004637_05,5,pending,pending,pending,pending
p_004637,p_004637_06,6,pending,pending,pending,pending
p_004637,p_004637_07,7,pending,pending,pending,pending
p_004637,p_004637_08,8,pending,pending,pending,pending
p_004637,p_004637_09,9,pending,pending,pending,pending
p_004637,p_004637_10,10,pending,pending,pending,pending
p_004638,p_004638_01,1,pending,pending,pending,pending
p_004638,p_004638_02,2,pending,pending,pending,pending
p_004638,p_004638_03,3,pending,pending,pending,pending
p_004638,p_004638_04,4,pending,pending,pending,pending
p_004638,p_004638_05,5,pending,pending,pending,pending
p_004638,p_004638_06,6,pending,pending,pending,pending
p_004638,p_004638_07,7,pending,pending,pending,pending
p_004638,p_004638_08,8,pending,pending,pending,pending
p_004638,p_004638_09,9,pending,pending,pending,pending
p_004638,p_004638_10,10,pending,pending,pending,pending
p_004639,p_004639_01,1,pending,pending,pending,pending
p_004639,p_004639_02,2,pending,pending,pending,pending
p_004639,p_004639_03,3,pending,pending,pending,pending
p_004639,p_004639_04,4,pending,pending,pending,pending
p_004639,p_004639_05,5,pending,pending,pending,pending
p_004639,p_004639_06,6,pending,pending,pending,pending
p_004639,p_004639_07,7,pending,pending,pending,pending
p_004639,p_004639_08,8,pending,pending,pending,pending
p_004639,p_004639_09,9,pending,pending,pending,pending
p_004639,p_004639_10,10,pending,pending,pending,pending
p_004640,p_004640_01,1,pending,pending,pending,pending
p_004640,p_004640_02,2,pending,pending,pending,pending
p_004640,p_004640_03,3,pending,pending,pending,pending
p_004640,p_004640_04,4,pending,pending,pending,pending
p_004640,p_004640_05,5,pending,pending,pending,pending
p_004640,p_004640_06,6,pending,pending,pending,pending
p_004640,p_004640_07,7,pending,pending,pending,pending
p_004640,p_004640_08,8,pending,pending,pending,pending
p_004640,p_004640_09,9,pending,pending,pending,pending
p_004640,p_004640_10,10,pending,pending,pending,pending
p_004641,p_004641_01,1,pending,pending,pending,pending
p_004641,p_004641_02,2,pending,pending,pending,pending
p_004641,p_004641_03,3,pending,pending,pending,pending
p_004641,p_004641_04,4,pending,pending,pending,pending
p_004641,p_004641_05,5,pending,pending,pending,pending
p_004641,p_004641_06,6,pending,pending,pending,pending
p_004641,p_004641_07,7,pending,pending,pending,pending
p_004641,p_004641_08,8,pending,pending,pending,pending
p_004641,p_004641_09,9,pending,pending,pending,pending
p_004641,p_004641_10,10,pending,pending,pending,pending
p_004642,p_004642_01,1,pending,pending,pending,pending
p_004642,p_004642_02,2,pending,pending,pending,pending
p_004642,p_004642_03,3,pending,pending,pending,pending
p_004642,p_004642_04,4,pending,pending,pending,pending
p_004642,p_004642_05,5,pending,pending,pending,pending
p_004642,p_004642_06,6,pending,pending,pending,pending
p_004642,p_004642_07,7,pending,pending,pending,pending
p_004642,p_004642_08,8,pending,pending,pending,pending
p_004642,p_004642_09,9,pending,pending,pending,pending
p_004642,p_004642_10,10,pending,pending,pending,pending
p_004643,p_004643_01,1,pending,pending,pending,pending
p_004643,p_004643_02,2,pending,pending,pending,pending
p_004643,p_004643_03,3,pending,pending,pending,pending
p_004643,p_004643_04,4,pending,pending,pending,pending
p_004643,p_004643_05,5,pending,pending,pending,pending
p_004643,p_004643_06,6,pending,pending,pending,pending
p_004643,p_004643_07,7,pending,pending,pending,pending
p_004643,p_004643_08,8,pending,pending,pending,pending
p_004643,p_004643_09,9,pending,pending,pending,pending
p_004643,p_004643_10,10,pending,pending,pending,pending
p_004644,p_004644_01,1,pending,pending,pending,pending
p_004644,p_004644_02,2,pending,pending,pending,pending
p_004644,p_004644_03,3,pending,pending,pending,pending
p_004644,p_004644_04,4,pending,pending,pending,pending
p_004644,p_004644_05,5,pending,pending,pending,pending
p_004644,p_004644_06,6,pending,pending,pending,pending
p_004644,p_004644_07,7,pending,pending,pending,pending
p_004644,p_004644_08,8,pending,pending,pending,pending
p_004644,p_004644_09,9,pending,pending,pending,pending
p_004644,p_004644_10,10,pending,pending,pending,pending
p_004645,p_004645_01,1,pending,pending,pending,pending
p_004645,p_004645_02,2,pending,pending,pending,pending
p_004645,p_004645_03,3,pending,pending,pending,pending
p_004645,p_004645_04,4,pending,pending,pending,pending
p_004645,p_004645_05,5,pending,pending,pending,pending
p_004645,p_004645_06,6,pending,pending,pending,pending
p_004645,p_004645_07,7,pending,pending,pending,pending
p_004645,p_004645_08,8,pending,pending,pending,pending
p_004645,p_004645_09,9,pending,pending,pending,pending
p_004645,p_004645_10,10,pending,pending,pending,pending
p_004646,p_004646_01,1,pending,pending,pending,pending
p_004646,p_004646_02,2,pending,pending,pending,pending
p_004646,p_004646_03,3,pending,pending,pending,pending
p_004646,p_004646_04,4,pending,pending,pending,pending
p_004646,p_004646_05,5,pending,pending,pending,pending
p_004646,p_004646_06,6,pending,pending,pending,pending
p_004646,p_004646_07,7,pending,pending,pending,pending
